row,col,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_8,EVI_9,EVI_10,EVI_11,EVI_12,EVI_13,EVI_14,EVI_15,EVI_16,EVI_17,EVI_18,EVI_19,EVI_20,EVI_21,EVI_22,EVI_23,EVI_24,EVI_25,EVI_26,EVI_27,EVI_28,EVI_29,EVI_30,EVI_31,EVI_32,EVI_33,EVI_34,EVI_35,EVI_36,EVI_37,EVI_38,EVI_39,EVI_40,EVI_41,EVI_42,EVI_43,EVI_44,EVI_45,EVI_46
36,3,0.099089,0.099089,0.099089,0.122696,0.146303,0.181055,0.144440,0.205701,0.266961,0.343541,0.420122,0.510018,0.513457,0.615635,0.619787,0.651169,0.530626,0.610050,0.544586,0.138080,0.032856,0.052630,0.072404,0.121724,0.244944,0.374938,0.504933,0.609705,0.659029,0.806898,0.740073,0.673249,0.683309,0.693370,0.490445,0.347625,0.252058,0.257774,0.263490,0.140491,0.154366,0.168241,0.182116,0.169944,0.141474,0.113004
36,4,0.035748,0.035748,0.035748,0.044882,0.054015,0.099210,0.069958,0.181057,0.178396,0.285123,0.391850,0.497036,0.504817,0.564888,0.624959,0.651169,0.540948,0.502508,0.561986,0.186758,0.056724,0.064564,0.072404,0.120665,0.242315,0.357700,0.473084,0.605584,0.636430,0.681864,0.677556,0.673249,0.739531,0.805813,0.523260,0.414147,0.366199,0.325026,0.283853,0.140491,0.129160,0.117829,0.106498,0.066745,0.089874,0.113004
36,6,0.213467,0.213467,0.213467,0.198580,0.183693,0.158518,0.235101,0.229649,0.285417,0.377004,0.468590,0.543773,0.522804,0.602241,0.729309,0.654615,0.613982,0.499603,0.565351,0.171087,0.071673,0.089063,0.106454,0.126843,0.231410,0.387655,0.543899,0.606751,0.626332,0.720013,0.690577,0.661141,0.613199,0.565256,0.517314,0.326063,0.341894,0.292006,0.242118,0.200922,0.217724,0.234526,0.227594,0.173747,0.173747,0.173747
36,7,0.213467,0.213467,0.213467,0.198580,0.183693,0.158518,0.235101,0.229649,0.285417,0.377004,0.468590,0.543773,0.522804,0.602241,0.729309,0.654615,0.613982,0.499603,0.565351,0.171087,0.071673,0.089063,0.106454,0.126843,0.231410,0.387655,0.543899,0.606751,0.626332,0.720013,0.690577,0.661141,0.613199,0.565256,0.517314,0.326063,0.341894,0.292006,0.242118,0.200922,0.217724,0.234526,0.227594,0.173747,0.173747,0.173747
36,8,0.109564,0.109564,0.109564,0.129262,0.148961,0.139674,0.130387,0.181563,0.252681,0.333529,0.414377,0.516633,0.487337,0.586669,0.686001,0.662727,0.617495,0.523813,0.561049,0.186320,0.061018,0.069376,0.077733,0.126843,0.237779,0.375958,0.514136,0.604596,0.660315,0.741570,0.686178,0.630787,0.608267,0.585746,0.563226,0.419520,0.286039,0.198505,0.242118,0.152792,0.135362,0.117932,0.110014,0.173747,0.126911,0.080074
36,9,0.096511,0.096511,0.096511,0.088007,0.113642,0.116676,0.119710,0.105729,0.199180,0.306779,0.414377,0.516633,0.507973,0.596987,0.686001,0.595629,0.544460,0.509061,0.561049,0.143868,0.018214,0.047974,0.077733,0.098940,0.237779,0.364075,0.490371,0.600337,0.660315,0.737136,0.687046,0.636955,0.628036,0.619117,0.551491,0.419520,0.346376,0.290535,0.234693,0.152792,0.136287,0.119782,0.046211,0.058664,0.028268,-0.002127
36,10,-0.001903,-0.001903,-0.001903,-0.020605,-0.007753,0.030074,0.067902,0.105729,0.124487,0.239352,0.354216,0.460814,0.462890,0.534836,0.606781,0.595629,0.557221,0.477346,0.561615,0.113088,0.085376,0.084341,0.083306,0.098940,0.211118,0.350745,0.490371,0.600337,0.588194,0.737136,0.570186,0.541928,0.580523,0.619117,0.551491,0.414334,0.346376,0.272668,0.342189,0.124184,0.076799,0.029413,-0.049173,-0.044447,-0.023287,-0.002127
36,11,-0.049028,-0.049028,-0.049028,-0.069468,-0.065238,-0.023639,0.017959,0.059558,0.034576,0.119218,0.203860,0.371283,0.437977,0.410632,0.606781,0.613087,0.563182,0.499777,0.561615,0.169142,0.045249,0.039491,0.033734,0.080263,0.211118,0.320719,0.430320,0.577842,0.588194,0.607672,0.570186,0.541928,0.566407,0.590887,0.621189,0.406320,0.382028,0.301311,0.342189,0.133473,0.084366,0.035259,-0.037025,-0.106752,-0.103212,-0.099672
36,12,-0.044177,-0.044177,-0.044177,-0.069468,-0.014343,-0.010611,-0.006879,0.005698,0.018275,0.114637,0.210999,0.371283,0.414589,0.493710,0.572832,0.576736,0.508309,0.499777,0.533614,0.142683,0.045249,0.039491,0.033734,0.080263,0.159728,0.290928,0.422128,0.553131,0.611897,0.721916,0.706043,0.690169,0.639129,0.588089,0.661351,0.482535,0.376171,0.301311,0.328123,0.174218,0.100021,0.025824,-0.037025,-0.039595,-0.053608,-0.067621
36,13,0.102695,0.102695,0.102695,0.053588,-0.014343,-0.010611,-0.006879,0.076932,0.160743,0.238270,0.315798,0.408210,0.414589,0.406195,0.572832,0.576736,0.489484,0.436723,0.533614,0.127361,0.030934,0.038683,0.046432,0.071096,0.199637,0.334651,0.469664,0.565115,0.605921,0.685222,0.687162,0.689101,0.647879,0.606657,0.661351,0.427273,0.247071,0.226725,0.328123,0.211441,0.157960,0.104478,0.041842,-0.039595,0.014933,0.069462
36,14,0.102695,0.102695,0.102695,0.139356,0.208507,0.173251,0.137995,0.112751,0.087507,0.166327,0.245147,0.448525,0.428618,0.406195,0.551501,0.579206,0.489484,0.450949,0.512919,0.117306,0.075824,0.081975,0.088127,0.071096,0.199637,0.360788,0.521940,0.580195,0.605921,0.700698,0.694900,0.689101,0.647879,0.606657,0.586827,0.376510,0.184534,0.201886,0.287555,0.182303,0.143391,0.104478,0.092821,0.053725,0.044966,0.069462
36,15,-0.008992,-0.008992,-0.008992,0.204886,0.208507,0.082740,-0.043027,0.022240,0.087507,0.166327,0.245147,0.448525,0.399971,0.407284,0.551501,0.574026,0.477661,0.458153,0.512919,0.117306,0.060107,0.074117,0.088127,0.100999,0.230504,0.374902,0.519299,0.582261,0.623579,0.628499,0.633419,0.638339,0.621168,0.603997,0.586827,0.358458,0.133786,0.077096,0.147500,0.182303,0.106152,0.030002,0.276351,-0.013220,0.054893,-0.039045
36,16,-0.008992,-0.008992,-0.008992,0.204886,0.208507,0.082740,-0.043027,0.022240,0.087507,0.166327,0.245147,0.448525,0.399971,0.407284,0.551501,0.574026,0.477661,0.458153,0.512919,0.117306,0.060107,0.074117,0.088127,0.100999,0.230504,0.374902,0.519299,0.582261,0.623579,0.628499,0.633419,0.638339,0.621168,0.603997,0.586827,0.358458,0.133786,0.077096,0.147500,0.182303,0.106152,0.030002,0.276351,-0.013220,0.054893,-0.039045
36,17,0.109993,0.109993,0.109993,0.287363,0.274386,0.289968,0.305550,0.328436,0.430184,0.456446,0.482709,0.523416,0.535459,0.436492,0.632596,0.652874,0.526142,0.494897,0.545096,0.121107,0.053350,0.071334,0.089317,0.100999,0.228339,0.393598,0.558857,0.576910,0.623579,0.694250,0.666294,0.638339,0.602202,0.566065,0.562382,0.333251,0.114318,0.083625,0.147500,0.240306,0.177806,0.115307,0.356805,0.426842,0.054893,0.280686
36,18,0.351426,0.351426,0.351426,0.287363,0.252807,0.120423,0.311578,0.388346,0.432386,0.457548,0.482709,0.517395,0.550943,0.438319,0.632596,0.652874,0.548369,0.522361,0.533826,0.116675,0.036484,0.048576,0.060668,0.137132,0.228339,0.388315,0.548290,0.582234,0.663528,0.220653,0.422609,0.624564,0.576493,0.528421,0.490774,0.351428,0.095792,0.083625,0.176090,0.220326,0.303778,0.387229,0.370941,0.442039,0.408998,0.332342
36,19,0.333712,0.333712,0.333712,0.225230,0.231492,0.246022,0.279687,0.305558,0.432386,0.446943,0.461500,0.517395,0.486272,0.586097,0.701699,0.606117,0.606552,0.490652,0.533826,0.127057,0.036484,0.083583,0.130682,0.137132,0.246996,0.397643,0.548290,0.529763,0.592230,0.696213,0.660389,0.624564,0.541900,0.459235,0.490774,0.264500,0.095792,0.099864,0.176090,0.315125,0.343291,0.371457,0.329749,0.346519,0.342029,0.374088
36,20,0.242342,0.242342,0.242342,0.196911,0.151480,0.166838,0.193032,0.315605,0.345614,0.367173,0.388733,0.472764,0.486272,0.554114,0.643302,0.606117,0.579027,0.476617,0.523058,0.153751,0.075462,0.103072,0.130682,0.184714,0.238745,0.382122,0.525498,0.481632,0.592230,0.696213,0.629484,0.562755,0.452514,0.342273,0.536373,0.260515,0.128105,0.219161,0.172202,0.267142,0.290386,0.313630,0.297252,0.346519,0.313831,0.281143
36,21,0.198769,0.198769,0.198769,0.134299,0.069829,0.104258,0.209732,0.264520,0.296406,0.348717,0.401029,0.508226,0.459089,0.540486,0.643302,0.675826,0.557011,0.582275,0.523058,0.150337,0.067843,0.084833,0.101823,0.065727,0.221030,0.368896,0.516761,0.432615,0.645386,0.696213,0.629484,0.562755,0.452514,0.342273,0.536373,0.341044,0.143499,0.143573,0.143647,0.267142,0.287280,0.307417,0.297252,0.259022,0.269655,0.280289
36,22,0.119939,0.119939,0.119939,0.094884,0.069829,0.104258,0.197340,0.290422,0.313889,0.300662,0.287435,0.469484,0.505612,0.616221,0.660806,0.675826,0.570241,0.574513,0.619439,0.180340,0.054902,0.064310,0.073717,0.147374,0.221030,0.396439,0.571849,0.412222,0.664629,0.693429,0.701596,0.709762,0.521793,0.333823,0.467297,0.341044,0.143499,0.143573,0.143647,0.173705,0.227369,0.281033,0.289953,0.147666,0.197845,0.248024
36,23,-0.063667,-0.063667,-0.063667,-0.018842,0.025983,0.058208,0.057533,0.056858,0.206589,0.275898,0.345206,0.469484,0.480150,0.616221,0.660806,0.663477,0.570241,0.554451,0.619439,0.172192,0.049432,0.061575,0.073717,0.032316,0.212496,0.332081,0.451666,0.399154,0.664629,0.693429,0.713459,0.733489,0.525718,0.317947,0.638301,0.364969,0.430512,0.226573,0.269117,0.125161,0.160661,0.196162,0.231662,0.041641,0.091292,0.140943
36,24,-0.061446,-0.061446,-0.061446,-0.034571,-0.007695,0.004292,0.030575,0.056858,0.115198,0.230202,0.345206,0.432676,0.484601,0.602384,0.636776,0.663477,0.557947,0.524794,0.563638,0.067516,0.005775,0.047784,0.089793,0.174498,0.259204,0.388585,0.517966,0.399154,0.675846,0.746516,0.740003,0.733489,0.551864,0.370239,0.638301,0.399390,0.380836,0.144211,0.150856,0.132751,0.114647,0.096542,0.069091,0.041641,0.037816,0.074725
36,25,-0.115273,-0.115273,-0.115273,-0.100366,-0.085459,-0.058255,-0.032579,-0.006902,0.018775,0.172780,0.326786,0.432676,0.433766,0.602384,0.600926,0.623223,0.566519,0.524794,0.563638,0.182428,0.005775,0.047784,0.089793,0.010467,0.210712,0.352498,0.494283,0.399154,0.675846,0.732512,0.711093,0.689673,0.657321,0.624969,0.592617,0.471991,0.380836,0.263659,0.150856,0.114835,0.078813,0.042792,0.049471,-0.040615,-0.015314,0.015501
36,26,-0.115273,-0.115273,-0.115273,-0.100366,-0.085459,-0.058255,-0.032579,-0.006902,0.018775,0.172780,0.326786,0.432676,0.433766,0.602384,0.600926,0.623223,0.566519,0.524794,0.563638,0.182428,0.005775,0.047784,0.089793,0.010467,0.210712,0.352498,0.494283,0.399154,0.675846,0.732512,0.711093,0.689673,0.657321,0.624969,0.592617,0.471991,0.380836,0.263659,0.150856,0.114835,0.078813,0.042792,0.049471,-0.040615,-0.015314,0.015501
36,32,-0.040503,-0.040503,-0.040503,-0.040503,-0.040503,-0.058552,-0.016314,0.025924,0.068161,0.207529,0.346897,0.497279,0.505553,0.615245,0.720059,0.655442,0.596865,0.557171,0.546248,0.218552,0.016863,0.029750,0.042636,0.078059,0.227714,0.359589,0.491465,0.342404,0.660394,0.726706,0.706749,0.689155,0.682398,0.675642,0.668886,0.473371,0.461370,0.340785,0.275813,0.197021,0.118229,0.039436,0.020007,0.027192,0.040545,0.040057
36,36,0.021337,0.036673,0.052009,0.154068,0.256128,0.005367,0.061175,0.272422,0.352280,0.310445,0.268610,0.514483,0.577231,0.588328,0.569944,0.584673,0.489649,0.426927,0.443045,0.240797,0.058159,0.093012,0.127866,0.184802,0.241738,0.409512,0.577285,0.589971,0.602657,0.669432,0.610065,0.550697,0.549182,0.547667,0.546152,0.251713,0.121171,0.125832,0.130492,0.087994,0.093306,0.098617,-0.045703,0.241237,0.021284,0.081491
36,37,0.331498,0.301423,0.347464,0.301796,0.256128,0.256963,0.339088,0.417284,0.352280,0.414307,0.476335,0.514483,0.718336,0.588328,0.770178,0.683481,0.612910,0.509141,0.457510,0.251203,0.096868,0.112367,0.127866,0.184802,0.241738,0.394548,0.547358,0.510559,0.602657,0.635129,0.597764,0.560399,0.523034,0.485669,0.448304,0.129933,0.121171,0.117532,0.113893,0.238678,0.260429,0.282181,0.301049,0.241237,0.349207,0.373859
36,38,0.375340,0.362553,0.365314,0.372350,0.379387,0.407778,0.399065,0.417284,0.456957,0.516953,0.576949,0.606434,0.718336,0.588328,0.770178,0.683481,0.679113,0.509141,0.457510,0.207106,0.003966,0.016048,0.028129,0.121133,0.251378,0.422529,0.593681,0.634035,0.674390,0.635129,0.597764,0.560399,0.523034,0.485669,0.448304,0.222695,-0.002915,0.129700,0.088608,0.278884,0.315537,0.352190,0.373336,0.406347,0.349207,0.373859
36,39,0.375340,0.362553,0.387350,0.366818,0.346287,0.358733,0.457219,0.417284,0.441309,0.543579,0.645848,0.606434,0.635551,0.658427,0.763296,0.719271,0.655847,0.528303,0.463656,0.239905,0.073035,0.025109,-0.022816,0.111728,0.246273,0.400191,0.554110,0.631347,0.674390,0.615416,0.627729,0.640042,0.576130,0.512217,0.448304,0.222695,-0.002915,0.129700,0.088608,0.278884,0.297108,0.315332,0.341285,0.358691,0.412902,0.371869
36,40,0.340351,0.363696,0.387041,0.412420,0.437799,0.364100,0.450347,0.419836,0.469737,0.570697,0.671656,0.606434,0.565441,0.658427,0.763296,0.686700,0.674570,0.487162,0.463656,0.221909,0.073035,0.041423,0.009810,0.128042,0.246273,0.408108,0.569943,0.590880,0.611817,0.652443,0.587154,0.521865,0.491580,0.461294,0.431009,0.024547,0.021947,0.128236,0.087023,0.247803,0.274906,0.302008,0.338072,0.349495,0.371712,0.341040
36,41,0.212695,0.295132,0.377569,0.386989,0.396409,0.352831,0.450347,0.419836,0.497183,0.503493,0.509802,0.622182,0.608557,0.630123,0.694708,0.659796,0.609748,0.482448,0.463656,0.221909,0.029650,0.019730,0.009810,0.115611,0.221411,0.395677,0.569943,0.616279,0.643722,0.652443,0.634269,0.521865,0.483277,0.444689,0.406101,0.093901,0.008183,0.128236,0.096653,0.235550,0.268779,0.302008,0.261226,0.349495,0.371712,0.377076
36,42,0.212695,0.214595,0.216494,0.171494,0.126494,0.080858,0.334034,0.397436,0.260169,0.331862,0.403556,0.492335,0.447963,0.630123,0.694708,0.687828,0.478591,0.487762,0.419077,0.153336,0.043279,0.037286,0.031293,0.116454,0.201616,0.375414,0.549212,0.683005,0.643722,0.616535,0.634269,0.586448,0.538627,0.490806,0.442985,0.220771,0.008183,0.129781,0.103034,0.170408,0.226136,0.281863,0.261226,0.241818,0.222411,0.117261
36,43,0.221739,0.271118,0.320498,0.223496,0.126494,0.194006,0.334034,0.340700,0.282853,0.368451,0.454050,0.492335,0.454244,0.630123,0.615457,0.604242,0.477376,0.438140,0.436709,0.117576,0.024714,0.043181,0.061647,0.131631,0.201616,0.351375,0.501134,0.683005,0.565986,0.616535,0.591030,0.565524,0.479012,0.392500,0.305988,0.126610,0.106173,0.129300,0.103034,0.170408,0.190963,0.211518,0.154567,0.213384,0.248740,0.228633
36,44,0.221739,0.271118,0.320498,0.223496,0.126494,0.194006,0.334034,0.340700,0.282853,0.368451,0.454050,0.492335,0.454244,0.630123,0.615457,0.604242,0.477376,0.438140,0.436709,0.117576,0.024714,0.043181,0.061647,0.131631,0.201616,0.351375,0.501134,0.683005,0.565986,0.616535,0.591030,0.565524,0.479012,0.392500,0.305988,0.126610,0.106173,0.129300,0.103034,0.170408,0.190963,0.211518,0.154567,0.213384,0.248740,0.228633
36,45,0.334063,0.327280,0.320498,0.320932,0.321367,0.194006,0.381154,0.380631,0.413009,0.459210,0.505411,0.492335,0.454244,0.605195,0.687876,0.604242,0.477376,0.455530,0.436709,0.200503,0.061436,0.061542,0.061647,0.147992,0.234337,0.400255,0.566174,0.690348,0.565986,0.616535,0.598393,0.616963,0.514689,0.412415,0.310140,0.126610,0.077565,0.096814,0.075422,0.188374,0.228460,0.268546,0.270530,0.310163,0.248740,0.228633
36,46,0.376296,0.358300,0.340303,0.357461,0.374618,0.321470,0.395651,0.380631,0.453524,0.518513,0.583503,0.575361,0.525438,0.605195,0.605467,0.644448,0.538387,0.513647,0.488908,0.208091,0.074375,0.077041,0.079708,0.157022,0.234337,0.412562,0.590787,0.607231,0.623674,0.640730,0.649119,0.623460,0.519020,0.414580,0.310140,0.099977,0.077565,0.000221,0.051794,0.202312,0.241348,0.280384,0.320858,0.290558,0.323958,0.312559
36,47,0.211683,0.275993,0.340303,0.299908,0.259513,0.282565,0.395651,0.280432,0.207603,0.395553,0.583503,0.575361,0.639537,0.658644,0.621692,0.680903,0.645783,0.557076,0.468369,0.205105,0.074375,-0.001751,-0.077876,0.043778,0.165432,0.350087,0.534741,0.622473,0.710205,0.640730,0.747764,0.834370,0.742666,0.650963,0.559259,0.507346,0.424506,0.070379,0.197421,0.108292,0.128162,0.148031,0.140700,0.290558,0.147794,0.147794
36,52,0.325551,0.231604,0.137656,0.276933,0.416210,0.211899,0.330064,0.336039,0.518735,0.507224,0.495713,0.633743,0.654434,0.642900,0.631367,0.721483,0.662767,0.571890,0.481014,0.256198,0.001478,-0.042041,-0.023032,0.108449,0.239931,0.364330,0.488730,0.575882,0.663034,0.688179,0.668749,0.640368,0.583950,0.527533,0.471115,0.000129,0.110037,0.112045,0.114053,0.313142,0.272322,0.231502,0.384929,0.133454,0.365166,0.365166
37,0,0.231327,0.231327,0.231327,0.233224,0.235122,0.111072,0.251542,0.258346,0.265150,0.344034,0.422918,0.516213,0.489684,0.459043,0.659926,0.586884,0.513283,0.572272,0.527759,0.111668,0.003247,0.042720,0.082192,0.121664,0.219930,0.351679,0.483427,0.558169,0.635720,0.686462,0.653406,0.620351,0.717732,0.668133,0.491172,0.250226,0.224798,0.158780,0.224058,0.204744,0.185430,0.166116,0.051678,0.074160,0.088023,0.101887
37,1,0.039945,0.039945,0.039945,0.036519,0.033092,0.079140,0.110135,0.141129,0.190239,0.294810,0.399380,0.482066,0.486631,0.574863,0.659926,0.586884,0.513283,0.572272,0.527759,0.113907,0.031022,0.061236,0.091450,0.121664,0.224976,0.335730,0.446484,0.572738,0.594645,0.701780,0.674420,0.620351,0.665075,0.709799,0.491172,0.366800,0.231362,0.158780,0.219829,0.107621,0.136869,0.166116,0.087202,0.040777,0.036619,0.032460
37,3,0.080782,0.080782,0.080782,0.110200,0.139619,0.145179,0.115536,0.208001,0.300466,0.357785,0.415104,0.477665,0.484662,0.589773,0.624959,0.582644,0.523885,0.576981,0.503209,0.144577,0.026162,0.057765,0.089369,0.125658,0.226452,0.347547,0.468642,0.568884,0.589090,0.594980,0.600870,0.608339,0.636082,0.663825,0.465543,0.256816,0.190098,0.213080,0.236062,0.154608,0.153678,0.152747,0.151817,0.146629,0.134102,0.121574
37,4,0.080782,0.080782,0.080782,0.095378,0.109975,0.096986,0.100360,0.209391,0.170941,0.293022,0.415104,0.470186,0.648507,0.561750,0.624959,0.582644,0.523885,0.463500,0.485382,0.143668,0.023097,0.056233,0.089369,0.120665,0.242315,0.342974,0.443633,0.568884,0.581702,0.715219,0.661779,0.608339,0.663450,0.718562,0.523260,0.405012,0.326518,0.158214,0.252773,0.154608,0.129945,0.105282,0.080619,0.074815,0.098195,0.121574
37,6,0.099468,0.099468,0.099468,0.098335,0.097202,0.161410,0.104548,0.209180,0.287076,0.348035,0.408993,0.485195,0.648507,0.602241,0.653341,0.630476,0.544321,0.515368,0.565351,0.141569,0.056994,0.081724,0.106454,0.121491,0.244230,0.369542,0.494854,0.624847,0.626332,0.729690,0.695415,0.661141,0.622057,0.582973,0.543888,0.301215,0.325610,0.296154,0.266699,0.186411,0.151662,0.116912,0.135039,0.173747,0.173747,0.173747
37,8,0.139048,0.139048,0.139048,0.098000,0.056952,0.092405,0.127858,0.163312,0.198765,0.268556,0.338348,0.447816,0.669523,0.648199,0.626876,0.630476,0.525426,0.473266,0.539229,0.132764,0.028262,0.051014,0.073765,0.077326,0.230523,0.357704,0.484885,0.590952,0.630991,0.721184,0.725580,0.680302,0.645314,0.610326,0.511276,0.422130,0.380773,0.161804,0.239469,0.124184,0.101573,0.078961,0.071023,0.058664,0.031731,0.004798
37,9,0.031426,0.031426,0.031426,0.044521,0.057616,0.087129,0.116642,0.146154,0.175667,0.236008,0.296350,0.447816,0.443325,0.487107,0.530890,0.575630,0.417204,0.394635,0.447865,0.116850,0.048709,0.070222,0.091734,0.077326,0.211118,0.348001,0.484885,0.590952,0.597551,0.721176,0.626124,0.541928,0.576127,0.610326,0.572944,0.394695,0.375049,0.234883,0.262194,0.108889,0.071726,0.034563,-0.038076,-0.025013,-0.010107,0.004798
37,10,0.031426,0.031426,0.031426,0.044521,0.057616,0.087129,0.116642,0.146154,0.175667,0.236008,0.296350,0.447816,0.443325,0.487107,0.530890,0.575630,0.417204,0.394635,0.447865,0.116850,0.048709,0.070222,0.091734,0.077326,0.211118,0.348001,0.484885,0.590952,0.597551,0.721176,0.626124,0.541928,0.576127,0.610326,0.572944,0.394695,0.375049,0.234883,0.262194,0.108889,0.071726,0.034563,-0.038076,-0.025013,-0.010107,0.004798
37,11,-0.021187,-0.021187,-0.021187,-0.069468,0.040575,0.062932,0.085289,0.107646,0.043829,0.171175,0.298521,0.427156,0.382078,0.410632,0.530890,0.520690,0.439478,0.411587,0.447865,0.160251,0.048709,0.077200,0.105692,0.080263,0.212666,0.326756,0.440847,0.556385,0.597551,0.607672,0.619179,0.630687,0.558186,0.485686,0.505551,0.398033,0.375049,0.234883,0.262194,0.108889,0.068935,0.028982,-0.038076,-0.086161,-0.064997,-0.043833
37,12,0.017723,0.017723,0.017723,0.053588,0.130883,0.111448,0.092014,0.072579,0.053145,0.130758,0.208370,0.375795,0.408185,0.412551,0.570278,0.537471,0.440315,0.411587,0.461003,0.079834,-0.003959,0.050867,0.105692,0.080263,0.212666,0.322945,0.433224,0.555674,0.605835,0.683472,0.657079,0.630687,0.601317,0.571948,0.600426,0.405134,0.357428,0.186316,0.227532,0.099577,0.070768,0.041960,0.016952,0.034828,0.023463,0.012098
37,13,0.162615,0.162615,0.162615,0.053588,0.171695,0.051047,0.113033,0.175019,0.237005,0.294357,0.351708,0.375795,0.408185,0.432320,0.570278,0.537471,0.440315,0.421054,0.461003,0.103870,-0.003959,0.041070,0.086099,0.097234,0.223764,0.345479,0.467194,0.570229,0.629693,0.643020,0.666061,0.689101,0.628984,0.568866,0.611068,0.372719,0.247071,0.129973,0.227532,0.188545,0.189875,0.191204,0.088086,0.034828,0.092925,0.151023
37,14,0.162615,0.162615,0.162615,0.091521,-0.048914,0.073037,0.092038,0.111039,0.130041,0.172694,0.215348,0.394856,0.444404,0.432320,0.551501,0.556633,0.479962,0.440834,0.497527,0.126549,0.059612,0.079495,0.099378,0.097234,0.223764,0.372852,0.521940,0.580195,0.629693,0.680185,0.684643,0.689101,0.628984,0.568866,0.611068,0.395110,0.353197,0.177522,0.287555,0.188545,0.189875,0.191204,0.126519,0.152603,0.072175,0.151023
37,15,0.003151,0.003151,0.003151,-0.033192,-0.048914,-0.069675,-0.043027,0.092081,0.146015,0.213997,0.281979,0.400765,0.382724,0.409294,0.524509,0.550305,0.482760,0.480653,0.497527,0.126549,0.074644,0.087011,0.099378,0.088493,0.231697,0.381173,0.530649,0.582261,0.659514,0.680185,0.684643,0.689101,0.613716,0.538330,0.602526,0.436576,0.361467,0.181116,0.302606,0.152933,0.116563,0.080193,-0.017040,-0.033014,0.054893,-0.047341
37,16,0.109993,0.109993,0.109993,0.042057,0.098185,0.077911,0.112587,0.092081,0.201013,0.241496,0.281979,0.400765,0.497337,0.436492,0.632596,0.617316,0.503984,0.513150,0.508672,0.117906,0.041776,0.065546,0.089317,0.088493,0.231697,0.367459,0.503220,0.565141,0.659514,0.694250,0.700253,0.706255,0.658297,0.610340,0.562382,0.391393,0.380716,0.213841,0.302606,0.157752,0.121445,0.085137,0.102797,0.104750,0.072326,0.011227
37,17,0.042607,0.042607,0.042607,0.042057,-0.007147,-0.011212,0.031122,0.091313,0.151504,0.263762,0.376019,0.437982,0.507635,0.438319,0.632596,0.617316,0.548369,0.513656,0.533826,0.101959,0.027679,0.057515,0.087351,0.137132,0.178960,0.336014,0.493068,0.534434,0.670163,0.786931,0.746593,0.706255,0.644673,0.583091,0.536042,0.351428,0.392935,0.213841,0.298066,0.220326,0.152732,0.085137,0.004572,0.054869,0.072326,0.025284
37,18,0.088956,0.088956,0.088956,0.013997,0.116426,0.147999,0.090765,0.118809,0.151504,0.245521,0.339539,0.464210,0.444401,0.503709,0.564101,0.592824,0.500069,0.472695,0.533826,0.101959,0.027679,0.057515,0.087351,0.137132,0.241721,0.367394,0.493068,0.463886,0.592230,0.647236,0.635900,0.624564,0.523212,0.421859,0.536042,0.248179,0.392935,0.168757,0.298066,0.265944,0.187891,0.109839,0.156542,0.054869,0.144003,0.122784
37,19,0.088956,0.088956,0.088956,0.013997,0.116426,0.147999,0.090765,0.118809,0.151504,0.245521,0.339539,0.464210,0.444401,0.503709,0.564101,0.592824,0.500069,0.472695,0.533826,0.101959,0.027679,0.057515,0.087351,0.137132,0.241721,0.367394,0.493068,0.463886,0.592230,0.647236,0.635900,0.624564,0.523212,0.421859,0.536042,0.248179,0.392935,0.168757,0.298066,0.265944,0.187891,0.109839,0.156542,0.054869,0.144003,0.122784
37,20,0.207570,0.202307,0.197045,0.207772,0.218498,0.170935,0.187957,0.221327,0.254698,0.316306,0.377913,0.464210,0.444401,0.362498,0.570908,0.587522,0.492285,0.476446,0.523058,0.126255,0.062104,0.132785,0.203466,0.222594,0.241721,0.353152,0.464583,0.393024,0.592230,0.647236,0.594794,0.542352,0.482105,0.421859,0.442807,0.184137,0.215587,0.123006,0.174318,0.289660,0.259773,0.229886,0.156542,0.201428,0.144003,0.203516
37,21,0.207570,0.224360,0.241150,0.259117,0.277083,0.220529,0.209732,0.264520,0.312845,0.349880,0.386915,0.472764,0.454902,0.362498,0.570908,0.587522,0.537230,0.520368,0.523058,0.144000,0.059243,0.133165,0.207087,0.224608,0.263555,0.372964,0.482373,0.432615,0.593353,0.647236,0.582742,0.518248,0.415027,0.311806,0.442807,0.293153,0.143499,0.143573,0.143647,0.289660,0.292751,0.295843,0.254334,0.318636,0.261324,0.204011
37,22,0.252778,0.186359,0.119939,0.198511,0.277083,0.220529,0.190030,0.290422,0.358292,0.387486,0.416681,0.512027,0.462913,0.560219,0.643734,0.587522,0.537230,0.557635,0.564654,0.180377,0.056066,0.131577,0.207087,0.179054,0.261210,0.416529,0.571849,0.412222,0.593353,0.618105,0.596552,0.574998,0.431129,0.287259,0.467297,0.305398,0.143499,0.226573,0.143647,0.201826,0.260006,0.318185,0.309185,0.359846,0.327152,0.294459
37,23,0.252778,0.141671,0.030564,0.128521,0.226478,0.208461,0.073416,0.253415,0.206589,0.286029,0.365469,0.512027,0.681324,0.590835,0.643734,0.641935,0.547793,0.551350,0.564654,0.165484,0.043344,0.098580,0.153816,0.179054,0.261210,0.408658,0.556107,0.371218,0.646605,0.693429,0.658575,0.623721,0.470834,0.317947,0.519001,0.400683,0.282364,0.226573,0.171804,0.231264,0.194621,0.157979,0.231662,0.359846,0.250395,0.140943
