row,col,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_8,EVI_9,EVI_10,EVI_11,EVI_12,EVI_13,EVI_14,EVI_15,EVI_16,EVI_17,EVI_18,EVI_19,EVI_20,EVI_21,EVI_22,EVI_23,EVI_24,EVI_25,EVI_26,EVI_27,EVI_28,EVI_29,EVI_30,EVI_31,EVI_32,EVI_33,EVI_34,EVI_35,EVI_36,EVI_37,EVI_38,EVI_39,EVI_40,EVI_41,EVI_42,EVI_43,EVI_44,EVI_45,EVI_46
17,12,0.105714,0.105714,0.105714,0.097906,0.090099,0.112592,0.137613,0.161972,0.207256,0.266209,0.312900,0.443745,0.499205,0.475606,0.684587,0.516728,0.536577,0.489545,0.529475,0.204141,0.153283,0.149593,0.145902,0.142212,0.241980,0.397911,0.553842,0.597056,0.681780,0.758014,0.633388,0.689603,0.644576,0.599549,0.614955,0.456899,0.490982,0.413425,0.335868,0.258311,0.180753,0.103196,0.102488,0.113370,0.116646,0.103595
17,13,0.113224,0.113224,0.113224,0.103935,0.094646,0.118363,0.143475,0.161972,0.207256,0.262110,0.316965,0.383038,0.405252,0.465833,0.632666,0.484836,0.513219,0.489545,0.536114,0.191292,0.153283,0.158395,0.163506,0.168617,0.239187,0.392961,0.546735,0.597056,0.681780,0.758014,0.722591,0.663006,0.603422,0.543838,0.606916,0.456899,0.490982,0.411632,0.332281,0.252931,0.173580,0.094230,0.101601,0.113370,0.101889,0.092797
17,14,0.112827,0.112827,0.112827,0.101324,0.089821,0.111063,0.130212,0.145448,0.182677,0.218148,0.253618,0.383038,0.405252,0.445879,0.632666,0.441107,0.471249,0.465547,0.536114,0.190471,0.137141,0.162653,0.188164,0.213676,0.239187,0.361547,0.483906,0.565116,0.654603,0.776047,0.698633,0.640124,0.524174,0.408224,0.606916,0.441774,0.466561,0.395362,0.324163,0.252964,0.181766,0.110567,0.130591,0.106766,0.127873,0.129835
17,15,0.112827,0.112827,0.112827,0.101324,0.089821,0.111063,0.130212,0.145448,0.182677,0.218148,0.253618,0.383038,0.405252,0.445879,0.632666,0.441107,0.471249,0.465547,0.536114,0.190471,0.137141,0.162653,0.188164,0.213676,0.239187,0.361547,0.483906,0.565116,0.654603,0.776047,0.698633,0.640124,0.524174,0.408224,0.606916,0.441774,0.466561,0.395362,0.324163,0.252964,0.181766,0.110567,0.130591,0.106766,0.127873,0.129835
17,29,0.087964,0.095252,0.102539,0.092189,0.081839,0.091422,0.110446,0.130397,0.150348,0.198715,0.247083,0.339081,0.361338,0.409640,0.592024,0.505711,0.450153,0.347184,0.515493,0.197714,0.137719,0.139580,0.141440,0.143301,0.205889,0.313544,0.421199,0.523071,0.616308,0.731926,0.676025,0.590895,0.602666,0.614436,0.626207,0.439964,0.370612,0.301260,0.235144,0.169028,0.139922,0.110815,0.123196,0.133005,0.130315,0.130315
17,30,0.103020,0.110293,0.117567,0.099703,0.081839,0.091422,0.110446,0.151669,0.192893,0.219988,0.247083,0.339081,0.396333,0.409640,0.536277,0.485744,0.379094,0.347184,0.515493,0.185631,0.131659,0.128585,0.125511,0.157235,0.210238,0.314717,0.419195,0.512311,0.616308,0.731926,0.611928,0.521521,0.556416,0.591311,0.626207,0.376444,0.342109,0.307774,0.233961,0.160149,0.161341,0.162533,0.130881,0.133005,0.130315,0.130315
18,2,0.215300,0.248254,0.281209,0.275285,0.269361,0.214994,0.204883,0.242960,0.281036,0.340077,0.399117,0.444572,0.501761,0.434344,0.639684,0.572977,0.597634,0.565206,0.574837,0.228878,0.181241,0.176827,0.172414,0.213108,0.253802,0.415934,0.578065,0.639442,0.650000,0.672660,0.691607,0.687429,0.645635,0.603841,0.579399,0.324687,0.251972,0.224200,0.196429,0.168657,0.140885,0.113113,0.140544,0.147811,0.142868,0.159431
18,3,0.215300,0.190479,0.165657,0.154773,0.143889,0.214994,0.204883,0.205734,0.206585,0.282160,0.357734,0.493902,0.573844,0.467164,0.670512,0.572977,0.617365,0.576384,0.539373,0.226410,0.154322,0.170115,0.185908,0.225857,0.265807,0.574217,0.578065,0.646114,0.687591,0.741297,0.709781,0.606861,0.601220,0.595579,0.579399,0.404386,0.423536,0.362486,0.301437,0.240387,0.179338,0.118288,0.137004,0.147811,0.142868,0.136871
18,4,0.109127,0.109127,0.109127,0.099711,0.090294,0.111719,0.135027,0.170806,0.206585,0.258753,0.310920,0.460760,0.495972,0.467164,0.670512,0.546108,0.607583,0.594312,0.539373,0.260498,0.154322,0.170115,0.185908,0.209462,0.233017,0.518396,0.567922,0.632666,0.687591,0.849290,0.782960,0.716630,0.656104,0.595579,0.631883,0.456646,0.423536,0.272939,0.242070,0.211200,0.180330,0.149461,0.149319,0.145091,0.139900,0.134709
18,7,0.085987,0.085987,0.085987,0.085987,0.085987,0.108855,0.136218,0.158198,0.191311,0.236864,0.282417,0.430399,0.455223,0.431734,0.593118,0.476308,0.480175,0.468375,0.471665,0.170517,0.127909,0.151816,0.175723,0.199631,0.223538,0.381942,0.540347,0.590906,0.581475,0.724947,0.695074,0.749738,0.683500,0.617262,0.622968,0.458254,0.415973,0.225157,0.206398,0.187639,0.168881,0.150122,0.152184,0.164650,0.155242,0.139223
18,10,0.126478,0.126478,0.126478,0.127148,0.127818,0.161449,0.156302,0.182767,0.200472,0.266209,0.308154,0.415469,0.442731,0.450273,0.628096,0.474798,0.484419,0.436919,0.511711,0.174607,0.150672,0.172913,0.195153,0.217394,0.239635,0.353768,0.467900,0.581548,0.621517,0.743143,0.735997,0.702584,0.630016,0.557448,0.571546,0.432296,0.426192,0.366387,0.306582,0.246777,0.186972,0.127167,0.122115,0.123826,0.115168,0.115168
18,11,0.126478,0.126478,0.126478,0.114493,0.102507,0.110562,0.156302,0.182767,0.187769,0.266209,0.296645,0.431447,0.416480,0.450273,0.587965,0.460336,0.484198,0.420010,0.529475,0.172261,0.150339,0.152317,0.154294,0.156271,0.239635,0.344980,0.450325,0.572253,0.621517,0.734121,0.620887,0.507653,0.532551,0.557448,0.572222,0.464580,0.429273,0.369887,0.310501,0.251114,0.191728,0.132342,0.114406,0.109158,0.116646,0.099808
18,12,0.112268,0.112268,0.112268,0.109913,0.107557,0.121329,0.141564,0.192454,0.199158,0.266209,0.312900,0.431447,0.435358,0.445937,0.587965,0.438417,0.455254,0.410087,0.487363,0.175246,0.157574,0.178148,0.198722,0.219297,0.239871,0.345098,0.450325,0.554187,0.681780,0.734121,0.633388,0.326433,0.416395,0.506357,0.572222,0.475945,0.429273,0.363922,0.298570,0.233219,0.167868,0.102517,0.111308,0.115425,0.101889,0.098237
18,13,0.142545,0.142545,0.142545,0.119648,0.096752,0.121329,0.172080,0.161778,0.199158,0.257402,0.315645,0.407125,0.435358,0.432728,0.553440,0.423931,0.443185,0.410087,0.536114,0.163457,0.157574,0.178148,0.198722,0.219297,0.239871,0.361382,0.482894,0.578191,0.647768,0.744877,0.705150,0.326433,0.421415,0.516396,0.562560,0.475945,0.444638,0.375296,0.305954,0.236611,0.167269,0.097927,0.101601,0.115425,0.101889,0.088152
18,29,0.064381,0.080722,0.097063,0.077294,0.057526,0.075473,0.097880,0.135992,0.147920,0.197502,0.247083,0.370172,0.359592,0.524828,0.649121,0.576446,0.565328,0.436479,0.456330,0.243841,0.136959,0.134516,0.132073,0.129630,0.212974,0.328996,0.445018,0.590177,0.670108,0.731926,0.716346,0.636863,0.650955,0.665047,0.679139,0.481431,0.410059,0.338686,0.264114,0.189542,0.168978,0.148413,0.124678,0.127761,0.113088,0.132734
18,31,0.163957,0.188915,0.213874,0.181382,0.148890,0.189464,0.215742,0.245805,0.275868,0.320856,0.365845,0.411369,0.441572,0.422048,0.651779,0.585048,0.596295,0.443941,0.464682,0.170117,0.156911,0.167250,0.177590,0.187929,0.198268,0.334742,0.471217,0.556235,0.656261,0.733344,0.690021,0.644432,0.635125,0.625818,0.616511,0.416450,0.474158,0.317819,0.254007,0.190195,0.149597,0.108998,0.109971,0.098234,0.091305,0.091305
19,0,0.168305,0.160049,0.151793,0.145070,0.138346,0.131830,0.152270,0.194180,0.236090,0.259691,0.283292,0.434496,0.426573,0.436367,0.593551,0.519612,0.551616,0.542997,0.554086,0.240650,0.166993,0.181529,0.196065,0.222231,0.248396,0.375596,0.502796,0.634098,0.654457,0.697368,0.669870,0.642372,0.619617,0.596863,0.543660,0.444667,0.393973,0.349994,0.306016,0.262037,0.218058,0.174080,0.187355,0.184427,0.177264,0.165125
19,1,0.149684,0.150738,0.151793,0.144118,0.136442,0.131830,0.152270,0.177782,0.203295,0.243293,0.283292,0.383052,0.501761,0.436367,0.593551,0.574788,0.581871,0.565206,0.554086,0.230642,0.141761,0.161683,0.181605,0.224195,0.266786,0.384791,0.502796,0.634098,0.654457,0.780224,0.723250,0.636799,0.621450,0.606102,0.576883,0.457888,0.391378,0.341543,0.291708,0.241873,0.192038,0.142203,0.157001,0.184427,0.133846,0.165125
19,2,0.149684,0.150738,0.151793,0.144118,0.136442,0.131830,0.152270,0.177782,0.203295,0.243293,0.283292,0.383052,0.501761,0.436367,0.593551,0.574788,0.581871,0.565206,0.554086,0.230642,0.141761,0.161683,0.181605,0.224195,0.266786,0.384791,0.502796,0.634098,0.654457,0.780224,0.723250,0.636799,0.621450,0.606102,0.576883,0.457888,0.391378,0.341543,0.291708,0.241873,0.192038,0.142203,0.157001,0.184427,0.133846,0.165125
19,3,0.149684,0.131582,0.113481,0.103614,0.093746,0.111719,0.109135,0.174339,0.159661,0.192505,0.225348,0.383052,0.441987,0.520220,0.563508,0.564827,0.577213,0.537447,0.521923,0.243785,0.163616,0.173636,0.183656,0.225221,0.266786,0.530976,0.558168,0.632666,0.667955,0.734588,0.711881,0.689174,0.629439,0.569704,0.576883,0.475862,0.394654,0.338707,0.282759,0.226811,0.170864,0.114916,0.120288,0.150960,0.133846,0.136878
19,13,0.194807,0.194807,0.194807,0.175597,0.156386,0.183217,0.225583,0.220012,0.244920,0.293292,0.341665,0.447894,0.503726,0.436533,0.500645,0.443773,0.449004,0.332803,0.281435,0.146831,0.104844,0.117273,0.129703,0.176400,0.223097,0.316223,0.409349,0.515314,0.636236,0.721726,0.707472,0.616698,0.547896,0.479094,0.568515,0.459897,0.444638,0.376502,0.308365,0.240229,0.172092,0.103955,0.121736,0.129530,0.119005,0.122276
19,17,0.112845,0.112845,0.112845,0.098086,0.083327,0.101025,0.129679,0.150526,0.171099,0.204966,0.238832,0.385150,0.380963,0.433708,0.620832,0.404282,0.447507,0.400246,0.337787,0.164610,0.111614,0.145344,0.179073,0.216113,0.253152,0.385116,0.517079,0.597653,0.681398,0.745720,0.737748,0.609427,0.608393,0.607359,0.606325,0.466948,0.452067,0.388986,0.325906,0.262826,0.199746,0.136665,0.141570,0.148672,0.129485,0.130276
19,28,0.072770,0.079336,0.085902,0.080221,0.074541,0.099338,0.163099,0.198154,0.179703,0.229831,0.279958,0.370172,0.391664,0.524828,0.675075,0.639860,0.583258,0.424502,0.395077,0.243063,0.148740,0.143392,0.138043,0.132695,0.213992,0.325158,0.436325,0.587020,0.680252,0.776022,0.702433,0.557304,0.597916,0.638528,0.679139,0.488057,0.479429,0.414617,0.349804,0.284992,0.220180,0.155367,0.123512,0.132127,0.095007,0.132734
19,29,0.072770,0.079336,0.085902,0.080221,0.074541,0.099338,0.163099,0.198154,0.179703,0.229831,0.279958,0.370172,0.391664,0.524828,0.675075,0.639860,0.583258,0.424502,0.395077,0.243063,0.148740,0.143392,0.138043,0.132695,0.213992,0.325158,0.436325,0.587020,0.680252,0.776022,0.702433,0.557304,0.597916,0.638528,0.679139,0.488057,0.479429,0.414617,0.349804,0.284992,0.220180,0.155367,0.123512,0.132127,0.095007,0.132734
19,30,0.072770,0.117852,0.162933,0.118737,0.074541,0.099338,0.104916,0.170151,0.176784,0.228371,0.279958,0.406372,0.391664,0.521722,0.651779,0.639860,0.566966,0.411045,0.513448,0.225790,0.139183,0.140814,0.142446,0.144078,0.194502,0.304585,0.414667,0.559957,0.656261,0.776022,0.702433,0.625378,0.647866,0.670353,0.692841,0.472341,0.479429,0.367179,0.308793,0.250407,0.192021,0.133635,0.114493,0.132127,0.126963,0.105607
19,31,0.149365,0.211575,0.273785,0.204979,0.136173,0.133675,0.286893,0.318194,0.349495,0.366226,0.382958,0.487068,0.467521,0.572351,0.668357,0.635028,0.583746,0.466520,0.360140,0.196191,0.155774,0.165456,0.175138,0.184820,0.194502,0.323847,0.453193,0.620270,0.656261,0.780924,0.693691,0.625378,0.647866,0.670353,0.692841,0.490507,0.467687,0.370232,0.280214,0.190195,0.146643,0.103091,0.100962,0.098234,0.091305,0.098693
19,32,0.203800,0.238792,0.273785,0.233625,0.193464,0.238009,0.274219,0.244669,0.215119,0.299038,0.382958,0.500638,0.496281,0.463660,0.693540,0.635028,0.595994,0.466360,0.482440,0.196191,0.138058,0.151497,0.164936,0.203383,0.241831,0.388278,0.534725,0.736695,0.687284,0.780924,0.695148,0.633179,0.591188,0.549198,0.507207,0.465217,0.434958,0.262906,0.212815,0.162725,0.132908,0.103091,0.128375,0.135034,0.160829,0.174775
19,33,0.091573,0.108955,0.126337,0.114895,0.103453,0.119188,0.158650,0.186884,0.215119,0.262098,0.309078,0.482852,0.509835,0.612266,0.693540,0.659015,0.616507,0.486601,0.507381,0.167803,0.093836,0.129386,0.164936,0.211524,0.258112,0.396418,0.534725,0.653893,0.687284,0.735029,0.742155,0.655284,0.611729,0.568174,0.524619,0.481064,0.434958,0.344214,0.253469,0.162725,0.147522,0.132319,0.140739,0.170146,0.160829,0.174775
19,34,0.150464,0.153571,0.156679,0.159123,0.161568,0.119188,0.158650,0.182091,0.205532,0.257318,0.309104,0.482852,0.477565,0.462780,0.676061,0.659015,0.603836,0.453817,0.507381,0.194482,0.154210,0.149231,0.144252,0.201182,0.258112,0.397718,0.537324,0.653893,0.677210,0.735029,0.721870,0.655284,0.670005,0.684725,0.699446,0.521207,0.503407,0.423760,0.344113,0.264466,0.184820,0.105173,0.096709,0.096187,0.117556,0.089027
20,2,0.122582,0.122582,0.122582,0.119340,0.116099,0.128285,0.130979,0.158905,0.159641,0.210060,0.260478,0.275721,0.359208,0.360124,0.511938,0.467495,0.470984,0.407963,0.377264,0.197484,0.134143,0.154034,0.173926,0.206201,0.238476,0.345151,0.451826,0.525703,0.563388,0.653086,0.592582,0.532078,0.507225,0.482371,0.394803,0.299051,0.298868,0.267728,0.236589,0.205449,0.174310,0.143171,0.140733,0.150693,0.154484,0.138392
20,3,0.118400,0.118400,0.118400,0.111595,0.104790,0.117555,0.138230,0.158905,0.159641,0.172032,0.184423,0.275721,0.327415,0.360124,0.497730,0.432847,0.455956,0.464041,0.483956,0.221003,0.168745,0.171336,0.173926,0.206201,0.238476,0.276505,0.314534,0.544119,0.563388,0.653086,0.620026,0.586966,0.520558,0.454150,0.443856,0.416018,0.372468,0.310778,0.249087,0.211847,0.174607,0.137367,0.129414,0.120334,0.119791,0.121674
20,4,0.118400,0.118400,0.118400,0.111595,0.104790,0.117555,0.138230,0.158905,0.159641,0.172032,0.184423,0.275721,0.327415,0.360124,0.497730,0.432847,0.455956,0.464041,0.483956,0.221003,0.168745,0.171336,0.173926,0.206201,0.238476,0.276505,0.314534,0.544119,0.563388,0.653086,0.620026,0.586966,0.520558,0.454150,0.443856,0.416018,0.372468,0.310778,0.249087,0.211847,0.174607,0.137367,0.129414,0.120334,0.119791,0.121674
20,5,0.115688,0.115688,0.115688,0.106431,0.097174,0.117555,0.132601,0.147647,0.167114,0.198651,0.230188,0.405729,0.361927,0.390868,0.497730,0.523234,0.456211,0.464041,0.483956,0.196243,0.152957,0.167474,0.181991,0.213942,0.245892,0.386815,0.527737,0.544119,0.594955,0.647958,0.617462,0.586966,0.497681,0.408396,0.535437,0.362704,0.372468,0.283302,0.194136,0.178502,0.162868,0.147235,0.143237,0.151199,0.156755,0.152736
20,6,0.258341,0.258341,0.258341,0.259740,0.261140,0.175622,0.270355,0.231019,0.213011,0.298969,0.384928,0.405729,0.361927,0.409677,0.537225,0.533062,0.472486,0.469364,0.473705,0.173645,0.148346,0.153802,0.159259,0.202576,0.245892,0.353525,0.461158,0.607761,0.594955,0.729705,0.704062,0.678418,0.543407,0.408396,0.584076,0.396289,0.384209,0.289173,0.194136,0.178502,0.162868,0.147235,0.173012,0.181152,0.184304,0.152736
20,18,0.125561,0.125561,0.125561,0.119789,0.114017,0.110929,0.125628,0.160636,0.163320,0.214220,0.265121,0.419485,0.392646,0.439732,0.574809,0.459270,0.535547,0.451902,0.372481,0.219473,0.160474,0.166703,0.172933,0.205747,0.238561,0.371726,0.504892,0.572715,0.657758,0.730693,0.771253,0.632430,0.615306,0.598182,0.581059,0.500479,0.485432,0.418437,0.351441,0.284446,0.217450,0.150455,0.118971,0.147156,0.114276,0.132472
20,22,0.104473,0.104473,0.104473,0.098324,0.092175,0.100927,0.105179,0.142958,0.162233,0.219866,0.277498,0.413043,0.579304,0.434157,0.606342,0.614320,0.603305,0.588349,0.439098,0.266483,0.163900,0.181998,0.200097,0.218195,0.236294,0.374753,0.513211,0.530459,0.674557,0.731125,0.716706,0.734933,0.729365,0.723797,0.718229,0.528856,0.494309,0.373920,0.316882,0.259843,0.202805,0.145767,0.133203,0.134411,0.113761,0.113804
20,23,0.104473,0.104473,0.104473,0.098324,0.092175,0.100927,0.105179,0.142958,0.162233,0.219866,0.277498,0.413043,0.579304,0.434157,0.606342,0.614320,0.603305,0.588349,0.439098,0.266483,0.163900,0.181998,0.200097,0.218195,0.236294,0.374753,0.513211,0.530459,0.674557,0.731125,0.716706,0.734933,0.729365,0.723797,0.718229,0.528856,0.494309,0.373920,0.316882,0.259843,0.202805,0.145767,0.133203,0.134411,0.113761,0.113804
20,26,0.107189,0.107189,0.107189,0.102936,0.098682,0.093977,0.190101,0.127783,0.160122,0.209876,0.259630,0.371284,0.371837,0.414301,0.559494,0.592558,0.398650,0.560527,0.463415,0.189226,0.151250,0.171383,0.191515,0.211648,0.231781,0.378370,0.524960,0.530449,0.648155,0.710456,0.657057,0.575990,0.604588,0.633185,0.661783,0.443102,0.429896,0.320352,0.254049,0.187745,0.166103,0.144460,0.110528,0.100467,0.098492,0.098492
20,39,0.150585,0.144791,0.138996,0.164744,0.190492,0.212368,0.165797,0.196601,0.227405,0.270138,0.312872,0.471860,0.432804,0.549795,0.662260,0.574564,0.558964,0.436341,0.506976,0.216385,0.167819,0.119024,0.131862,0.176508,0.221155,0.328308,0.435461,0.606696,0.602495,0.725746,0.684526,0.651704,0.660004,0.668304,0.676604,0.459070,0.405616,0.352163,0.298709,0.256958,0.215208,0.173458,0.148458,0.118624,0.120560,0.108887
20,40,0.151963,0.145480,0.138996,0.124559,0.110122,0.128703,0.154282,0.185854,0.217426,0.265149,0.312872,0.445224,0.476495,0.549795,0.688063,0.640728,0.558964,0.554620,0.510780,0.188412,0.152620,0.094016,0.131862,0.176508,0.221155,0.338269,0.455383,0.546862,0.638342,0.748962,0.727520,0.662725,0.667351,0.671978,0.676604,0.493523,0.431466,0.369409,0.307352,0.248426,-0.119598,0.130804,0.112601,0.132014,0.120560,0.121955
20,41,0.151963,0.145480,0.138996,0.124559,0.110122,0.128703,0.154282,0.185854,0.217426,0.265149,0.312872,0.445224,0.476495,0.549795,0.688063,0.640728,0.558964,0.554620,0.510780,0.188412,0.152620,0.094016,0.131862,0.176508,0.221155,0.338269,0.455383,0.546862,0.638342,0.748962,0.727520,0.662725,0.667351,0.671978,0.676604,0.493523,0.431466,0.369409,0.307352,0.248426,-0.119598,0.130804,0.112601,0.132014,0.120560,0.121955
20,42,0.151963,0.146170,0.140378,0.136981,0.133584,0.163846,0.154282,0.211259,0.268237,0.288494,0.308751,0.468247,0.487576,0.575751,0.688063,0.559650,0.552809,0.554620,0.371516,0.188412,0.149849,0.115982,0.136212,0.177173,0.218133,0.384224,0.550315,0.621507,0.692698,0.748962,0.766045,0.661500,0.613203,0.564906,0.516610,0.468313,0.421891,0.358499,0.295106,0.197355,0.181993,0.166631,0.143443,0.132014,0.160716,0.121955
20,43,0.393488,0.324466,0.255444,0.287973,0.320501,0.391353,0.351493,0.309865,0.268237,0.394507,0.520776,0.519988,0.511291,0.575751,0.709562,0.539793,0.547268,0.543530,0.362210,0.180890,0.149849,0.112787,0.119992,0.169063,0.218133,0.361389,0.504645,0.626997,0.692698,0.729372,0.766045,0.707030,0.704560,0.702091,0.699622,0.468416,0.421891,0.343824,0.265757,0.249202,-0.100000,0.191089,0.127391,0.151273,0.121797,0.146653
20,44,0.393488,0.408903,0.424319,0.383357,0.342395,0.391353,0.418948,0.418803,0.418659,0.430948,0.443237,0.519988,0.523087,0.580831,0.709562,0.523681,0.572940,0.539024,0.362090,0.185156,0.179419,0.067936,0.119992,0.157916,0.195840,0.301163,0.406486,0.534583,0.662679,0.704894,0.747108,0.752869,0.735120,0.717371,0.699622,0.513516,0.491742,0.425547,0.359353,0.249202,-0.128304,0.162276,0.106722,0.112668,0.121797,0.113587
21,4,0.100367,0.100367,0.100367,0.098770,0.097174,0.103657,0.125652,0.147647,0.144832,0.178182,0.211532,0.303961,0.355434,0.398904,0.541752,0.554086,0.527637,0.497915,0.468193,0.216058,0.147682,0.165160,0.182638,0.214265,0.245892,0.386815,0.527737,0.544119,0.645374,0.651431,0.769934,0.573579,0.570248,0.566918,0.535437,0.468314,0.379129,0.293501,0.207872,0.186917,0.165961,0.145006,0.135168,0.146697,0.148678,0.134486
21,6,0.154342,0.154342,0.154342,0.146165,0.137989,0.159694,0.178479,0.176557,0.147952,0.196585,0.245218,0.358553,0.342382,0.414643,0.486904,0.413832,0.377270,0.347036,0.441396,0.160045,0.137220,0.157363,0.177505,0.197647,0.217790,0.324178,0.430567,0.530363,0.564550,0.678626,0.663436,0.641647,0.544042,0.446438,0.454911,0.272834,0.351692,0.294565,0.237438,0.192404,0.147369,0.102334,0.144935,0.143751,0.141027,0.121674
21,7,0.154342,0.154342,0.154342,0.146165,0.137989,0.159694,0.178479,0.176557,0.147952,0.196585,0.245218,0.358553,0.342382,0.414643,0.486904,0.413832,0.377270,0.347036,0.441396,0.160045,0.137220,0.157363,0.177505,0.197647,0.217790,0.324178,0.430567,0.530363,0.564550,0.678626,0.663436,0.641647,0.544042,0.446438,0.454911,0.272834,0.351692,0.294565,0.237438,0.192404,0.147369,0.102334,0.144935,0.143751,0.141027,0.121674
21,8,0.121963,0.121963,0.121963,0.129976,0.137989,0.129544,0.149985,0.168843,0.196256,0.254111,0.311965,0.358553,0.389903,0.431302,0.570459,0.464660,0.501043,0.518271,0.478734,0.203693,0.154296,0.173679,0.193062,0.212444,0.231827,0.359138,0.486450,0.589779,0.619864,0.700902,0.671274,0.641647,0.593238,0.544830,0.543467,0.459616,0.351692,0.294565,0.237438,0.203478,0.169518,0.135557,0.144935,0.119418,0.113960,0.082078
21,9,0.141455,0.141455,0.141455,0.120862,0.100268,0.129544,0.166523,0.168843,0.218847,0.275966,0.333086,0.395545,0.438870,0.431302,0.574444,0.410688,0.445197,0.441655,0.493277,0.191776,0.150331,0.170705,0.191079,0.211453,0.231827,0.377466,0.523104,0.589779,0.619864,0.689438,0.681600,0.632752,0.579646,0.526540,0.569841,0.374691,0.382444,0.335269,0.288093,0.237248,0.186403,0.135557,0.115674,0.119418,0.113960,0.113960
